Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,Category,Type (Finnish),Preroman IA,Early Roman IA,Late Roman IA,Migration period,Merovingian period,Viking period,Crusade period,1100-1300,1400-1500,Settlement site,Cremation cemetery,Inhumation cemetery,Stray find,Cairn,Hoard,Other context,Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Type,Subtype,Subtype (Finnish),m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Subtype 2,Decoration,Wave motif,Grid motif,Cord impression,Decoration elements (Finnish),Wall thickness 1 (mm),Wall thickness 2 (mm),Rim thickness 1 (mm),Rim thickness 2 (mm),Crust,Subtype 2 (Finnish),Stone art (Finnish)
IA,uusi 8334,Kokemäki,Ylistaro,Koke,2870,,6802393.0,3253214.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,49.0,44.0,7.0,,,,nähty kortti Satakunnan museossa,Koke 2870,"22,39670132","61,25183159",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,
IA,turku65,,,Linder,19,,6676220.0,3325707.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,76.0,37.0,19.0,0.0,0.0,0.0,,Linder 19,"23,85742841","60,16033128",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsi
IA,turku121,,,Linder,68,,6688045.0,3339371.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,40.0,38.0,12.0,0.0,0.0,0.0,,Linder 68,"24,09379981","60,27193356",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,vaaleanruskea liuske
IA,turku121,,,Linder,68,,6688045.0,3339371.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,40.0,38.0,12.0,0.0,0.0,0.0,,Linder 68,"24,09379981","60,27193356",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,vaaleanruskea liuske
IA,turku94,,,Linder,125,,6678452.0,3333011.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,58.0,57.0,9.0,0.0,0.0,0.0,,Linder 125,"23,98694429","60,1833894",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,vuolukivi
IA,turku94,,,Linder,125,,6678452.0,3333011.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,58.0,57.0,9.0,0.0,0.0,0.0,,Linder 125,"23,98694429","60,1833894",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,vuolukivi
IA,turku115,,,Linder,244,,6674548.0,3386008.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,86.0,41.0,29.0,0.0,0.0,0.0,,Linder 244,"24,9435269","60,16663641",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,turku115,,,Linder,244,,6674548.0,3386008.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,86.0,41.0,29.0,0.0,0.0,0.0,,Linder 244,"24,9435269","60,16663641",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,turku122,,,Linder,304,,6687790.0,3338913.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,75.0,48.0,25.0,0.0,0.0,0.0,,Linder 304,"24,08573809","60,26946656",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,hiekkakivi
IA,turku146,Lohja,Koivula,Linder,305,,6690258.0,3337747.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,74.0,43.0,29.0,0.0,0.0,0.0,,Linder 305,"24,06271345","60,29112469",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,turku146,Huittinen,Mäkilä,Linder,305,,6783027.0,3266257.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,74.0,43.0,29.0,0.0,0.0,0.0,,Linder 305,"22,66288218","61,08656093",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,turku121,,,Linder,306,,6688045.0,3339371.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,80.0,51.0,37.0,0.0,0.0,0.0,,Linder 306,"24,09379981","60,27193356",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,harmaa kivilaji
IA,turku121,,,Linder,306,,6688045.0,3339371.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,80.0,51.0,37.0,0.0,0.0,0.0,,Linder 306,"24,09379981","60,27193356",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,harmaa kivilaji
IA,turku119,,,Linder,327,,6682297.0,3313072.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,83.0,51.0,27.0,0.0,0.0,0.0,,Linder 327,"23,62469022","60,2091925",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,turku119,,,Linder,327,,6682297.0,3313072.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,83.0,51.0,27.0,0.0,0.0,0.0,,Linder 327,"23,62469022","60,2091925",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8402,Suomi,,Linder,349,,,,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,77.0,45.0,22.0,0.0,0.0,0.0,,Linder 349,#NUM!,#NUM!,Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8361,Raasepori,Borgmästars,Nyberg,73,,6665978.0,3314564.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,,,,49.0,59.0,24.0,,Nyberg 73,"23,6663961","60,06365251",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8361,Raasepori,Borgmästars,Nyberg,73,,6665978.0,3314564.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,69.0,52.0,32.0,0.0,0.0,0.0,,Nyberg 73,"23,6663961","60,06365251",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,perniö 0,Salo,Perniö,Per,50,1.0,6683138.0,3285410.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,89.0,51.0,26.0,,,,,Per 50_1,"23,12601506","60,20310305",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,perniö 18,Salo,Teijon kansakoulu,Per,1502,,6689084.0,3276275.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,82.0,42.0,24.0,,,,,Per 1502,"22,95513598","60,25142851",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,perniö 24,Salo,Kosken koulu,Per,2093,,6679707.0,3293731.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,34.0,34.0,7.0,,,,,Per 2093,"23,27922161","60,1766682",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,perniö 0,Salo,Perniö,Per,3090,,6683138.0,3285410.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,101.0,47.0,41.0,,,,,Per 3090,"23,12601506","60,20310305",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,hiekkakivi
IA,uusi 8044,Sastamala,Godmundila,SatM,215,,6808569.0,3276259.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,86.0,52.0,26.0,,,,,SatM 215,"22,81748662","61,32098529",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7105,Ulvila,?,SatM,275,,6827870.0,3242024.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,53.0,45.0,9.0,,,,,SatM 275,"22,15378138","61,47242076",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,musta liuske
IA,uusi 7185,Pori,Riuttula,SatM,984,,6837376.0,3264684.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,50.0,50.0,10.0,,,,,SatM 984,"22,56548514","61,57190553",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,musta kivilaji
IA,uusi 7193,Kokemäki,?,SatM,1126,,6803048.0,3250769.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,55.0,52.0,6.0,,,,,SatM 1126,"22,35043483","61,25613862",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,harmaa liuske
IA,uusi 7226,Lapua,?,SatM,1727,,6991478.0,3297752.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,25.0,23.0,6.0,,,,,SatM 1727,"23,00755785","62,97016679",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,harmaa liuske
IA,uusi 7233,Pori,?,SatM,2015,,6842519.0,3227970.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,76.0,45.0,28.0,,,,,SatM 2015,"21,8695513","61,59373627",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7240,Kokemäki,?,SatM,2148,,6811493.0,3259568.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,47.0,45.0,16.0,,,,,SatM 2148,"22,50304663","61,3372045",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,harmaa kivilaji
IA,uusi 7253,Sotkamo,?,SatM,2205,,7115440.0,3567750.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,40.0,40.0,10.0,,,,,SatM 2205,"28,38771171","64,13201818",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,vuolukivi
IA,uusi 7254,Säkylä,Kangas,SatM,2209,,6783385.0,3251591.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,90.0,51.0,34.0,,,,,SatM 2209,"22,39148941","61,08077875",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7270,Eura,Käylypolvi,SatM,2419,,6800948.0,3234830.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,88.0,40.0,24.0,,,,,SatM 2419,"22,05750494","61,22687454",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7272,Nokia,Maurin talo,SatM,2533,,6820665.0,3298333.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,89.0,45.0,34.0,,,,,SatM 2533,"23,21561217","61,44135083",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7281,Pori,Rudanmaa,SatM,2602,,6840091.0,3237213.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,39.0,35.0,8.0,,,,,SatM 2602,"22,04645408","61,57844459",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 7285,Pori,Kaupunki,SatM,3033,,6831151.0,3223099.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,44.0,42.0,8.0,,,,,SatM 3033,"21,79526348","61,48867797",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,1000008628,Hämeenkyrö,Jaskara,SatM,3036,,6831620.0,3301830.0,"102,5",Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,97.0,41.0,22.0,,,,,SatM 3036,"23,26927384","61,541253",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7347,Nakkila,Lammaisten koski,SatM,5550,,6813065.0,3238582.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,43.0,43.0,17.0,,,,,SatM 5550,"22,11022988","61,33774208",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,hiekkakivi
IA,uusi 7354,Kankaanpää,Vihteljärvi,SatM,6155,,6856540.0,3263834.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,90.0,64.0,28.0,,,,,SatM 6155,"22,52476438","61,74283107",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7463,Kankaanpää,Vihteljärvi,SatM,7244,,6852548.0,3262282.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,54.0,40.0,26.0,,,,,SatM 7244,"22,50070264","61,70615971",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,harmaa kivilaji
IA,uusi 7472,Kankaanpää,Vihteljärvi,SatM,7254,,6856540.0,3263834.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,67.0,67.0,12.0,,,,,SatM 7254,"22,52476438","61,74283107",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,1000013541,Karvia,Patoranta,SatM,7629,,6898022.0,3267974.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,82.0,43.0,28.0,,,,,SatM 7629,"22,5491174","62,11647363",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7546,Kankaanpää,Lauhala,SatM,7707,,6894704.0,3256738.0,,Stone artefacts,,,,,,,,,,,,,,,,,,2.0,True,102.0,41.0,36.0,,,,,SatM 7707,"22,33913069","62,07971813",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7654,Kankaanpää,Vihteljärven kylä,SatM,8125,,6857250.0,3264491.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,92.0,43.0,27.0,,,,,SatM 8125,"22,53623928","61,74958745",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,porfyyri
IA,uusi 7655,Huittinen,?,SatM,8126,,6776539.0,3266856.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,82.0,38.0,33.0,,,,,SatM 8126,"22,68187441","61,02885724",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7667,Kauhajoki,Kauhajoen kylä,SatM,8190,,6933737.0,3251161.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,93.0,56.0,23.0,,,,,SatM 8190,"22,17721643","62,42508736",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7711,Ilmajoki,Kokkolan kylä,SatM,8240,,6962289.0,3268094.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,91.0,41.0,28.0,,,,,SatM 8240,"22,46513223","62,69140839",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7762,Kurikka,?,SatM,8506,,6939103.0,3281862.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,85.0,41.0,28.0,,,,,SatM 8506,"22,76295643","62,49237479",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7851,Sastamala,Ulvin kylä,SatM,8749,,6806917.0,3274241.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,72.0,32.0,26.0,,,,,SatM 8749,"22,78190198","61,3050366",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7831,Eura,Panelian kylä,SatM,8834,,6800155.0,3230295.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,98.0,43.0,31.0,,,,,SatM 8834,"21,97454448","61,21668591",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7871,Sastamala,Vesunnin kylä,SatM,8896,,6828615.0,3278564.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,85.0,43.0,23.0,,,,,SatM 8896,"22,83654684","61,50171776",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,hiekkakivi
IA,uusi 7867,Sastamala,Kairilan kylä,SatM,8912,,6824912.0,3296299.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,80.0,51.0,27.0,,,,,SatM 8912,"23,17290752","61,47831364",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7874,Sastamala,?,SatM,8919,,6829376.0,3287531.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,57.0,52.0,8.0,,,,,SatM 8919,"23,00364589","61,51356134",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,harmaa liuske
IA,uusi 7874,Sastamala,?,SatM,8919,,6829376.0,3287531.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,57.0,52.0,8.0,,,,,SatM 8919,"23,00364589","61,51356134",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,harmaa liuske
IA,1000008652,Hämeenkyrö,Enonselkä,SatM,8998,,6834720.0,3304150.0,60,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,14.0,,,,,SatM 8998,"23,30950573","61,57019747",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,musta liuske
IA,1000008652,Hämeenkyrö,Enonselkä,SatM,8999,,6834720.0,3304150.0,60,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,55.0,51.0,12.0,,,,,SatM 8999,"23,30950573","61,57019747",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 7880,Hämeenkyrö,?,SatM,9039,,6832765.0,3300586.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,77.0,41.0,28.0,,,,,SatM 9039,"23,24469392","61,55086505",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 7822,Hämeenkyrö,Lemmakkalan kylä,SatM,9043,,6835356.0,3306151.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,65.0,65.0,61.0,,,,,SatM 9043,"23,34641696","61,57690434",Grinding stone,,Kuutiokivi,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,hiekkakivi
IA,uusi 8189,Ikaalinen,Sammin kylä,SatM,9147,,6856780.0,3285931.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,92.0,33.0,18.0,,,,,SatM 9147,"22,94160125","61,75797504",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8197,Ikaalinen,Ikaalinen,SatM,9150,,6859881.0,3291779.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,79.0,43.0,26.0,,,,,SatM 9150,"23,04850024","61,78896264",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8219,Ikaalinen,?,SatM,9154,,6866215.0,3290694.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,91.0,46.0,30.0,,,,,SatM 9154,"23,02064102","61,84506935",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8219,Ikaalinen,?,SatM,9154,,6866215.0,3290694.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,91.0,46.0,30.0,,,,,SatM 9154,"23,02064102","61,84506935",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8219,Ikaalinen,Höytälän kylä,SatM,9154,,6866215.0,3290694.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,91.0,46.0,30.0,,,,,SatM 9154,"23,02064102","61,84506935",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8219,Ikaalinen,?,SatM,9154,,6866215.0,3290694.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,91.0,46.0,30.0,,,,,SatM 9154,"23,02064102","61,84506935",Fire-striking stone,Fire-striking stone,Soikea tuluskivi,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,kvartsiitti
IA,uusi 8191,Ikaalinen,?,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,Hietalan kylä,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,Läykin kylä,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,Ikaalinen,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9164,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9164,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9165,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9165,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
IA,uusi 8191,Ikaalinen,?,SatM,9165,,6857492.0,3293013.0,,Stone artefacts,,,,,,,,,,,,,,,,,,1.0,True,52.0,52.0,10.0,,,,,SatM 9165,"23,07456553","61,76824634",Stone spindle whorl,Spindle whorl,Värttinänpyörä,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,kiilleliuske
