Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Count (1-10);Count (10-100);Count (>100);Main temper (Finnish);Other tempers (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Decoration;Wave motif;Grid motif;Cord impression;Decoration elements (Finnish);Wall thickness 1 (mm);Wall thickness 2 (mm);Rim thickness 1 (mm);Rim thickness 2 (mm);Other notes (Finnish);Crust;;Photo ID
IA;635010007;Pälkäne;Hylli;KM;14545;325;6808585;3354091;90;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;TRUE;FALSE;;hiekka;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Yleiskeramiikkaa, jossa sisäpinnalla vähän karstaa.;TRUE;;KM 14545_325
IA;895010045;Uusikaupunki;Pietilä;KM;22106;356;6758549;3207621;15;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Koristelematonta yleiskertsua. Yhden palan sisäpinnassa sulanutta pronssia! JÄNNÄ;FALSE;;KM 22106_356
IA;895010035;Uusikaupunki;Patraistenmäki (Palppa V);KM;17795;357;6759587;3207154;10;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;nuorapainanne;7;8;;;kaksi suoraa nuorapainannetta, alla aaltoileva nuoraviiva, sen alla toiset kaksi suoraa nuoraviivaa;FALSE;;KM 17795_357
IA;1000000171;Laitila;Kylämäki;KM;16165;360;6764470;3210650;15;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Viivakoristelu; siksak-viiva";;;;;Kaksoiviiva, jonka yläpuolella siksakviiva (kaksoiviivana);FALSE;;KM 16165_360
IA;895010045;Uusikaupunki;Pietilä;KM;22106;369;6758549;3207621;15;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Aaltoviivaa;;;;;Aaltoviiva kolmen ja kahden viivan vyöhykkeissä päällekkäin. EI juuri profilointia.;FALSE;;KM 22106_369
IA;82010036;Hattula;Myllymäki;KM;19872;384;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;nuorapainanne (tavallaan) ja vinoviiva;4;;;;Ei profilointia, kiiltävä ruskea pinta, reunansuussa nuorapainanne ja sen alla toinen, 3 mm väliä, alemmasta 18 mm alempana vielä kolmas nuorapainanne ja heti sen alla siksak-viivaa;FALSE;;KM 19872_384
IA;979010006;Pöytyä;Anivehmaanmäki;KM;14196;435;6759038;3251588;55;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Hauta LXXIII, 45 palaa, mustaa paksuseinäistä. Paloja samasta haudasta mm.  nroilla 436 ja 437;FALSE;;KM 14196_435
IA;979010006;Pöytyä;Anivehmaanmäki;KM;14196;526;6759038;3251588;55;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Hauta LXXVII, pyöreäpohjainen, pohjassa pyöreä painanne, jossa sormenjälki;FALSE;;KM 14196_526
IA;220010002;Raasepori;Domargård I;KM;21634;579;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Kohoviiva;3;4;;;Kohoviiva 17 mm suoran reunan alapuolella;FALSE;;KM 21634_579
IA;220010002;Raasepori;Domargård I;KM;21634;580;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;6;10;;;Karkea, profiloitu astia;FALSE;;KM 21634_580
IA;220010002;Raasepori;Domargård I;KM;21634;634;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;;;;;Sisäpinta ei säilynyt. Ulkopinta kiiltävä ja musta. Kaksi nuorapainanneriviä;FALSE;;KM 21634_634
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18917;665;6792971;3359632;94;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Karkea kvartsirouhe;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;15;;;;Erittäin karkeaa kertsua, tosi paksu astia, sisäpinta kuonaantunut, ulkopinnassakin kiinni jotain karstan tapaista;FALSE;;KM 18917_665
IA;220010002;Raasepori;Domargård I;KM;21634;677;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Aaltoviiva, kolmen viivan vyöhyke;4;;;;;FALSE;;KM 21634_677
IA;979010006;Pöytyä;Anivehmaanmäki;KM;14196;683;6759038;3251588;55;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Kaksi palaa, hauta LXXXIII;FALSE;;KM 14196_683
IA;82010036;Hattula;Myllymäki;KM;19704;750;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Suora uurreviiva;5;;;;Reunan lähellä kaksi suoraa uurreviivaa.;TRUE;;KM 19704_750
IA;606010037;Raasepori;Permortan;KM;24708;813;6667486;3310490;26;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;7;;;;Profiloitu, jyrkästi kaareva seinä, karkeaa, ulkopinnalla naarmutusta, sisäp karstaa yhdessä palassa. Muut löydöt paikalta pitkälti palsaa ja iskoksia, tulee mutu vanhemmasta rautakaudesta;TRUE;;KM 24708_813
IA;82010036;Hattula;Myllymäki;KM;19704;971;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;4;5;;;Tumma pinta, kolme hyvin ohutta nuorapainannetta;TRUE;;KM 19704_971
IA;606010037;Raasepori;Permortan;KM;24708;1011;6667486;3310490;26;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimurska;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;uurreviiva;4;5;;;Profiloitu astia, n. 3 cm reunan alapuolella kolme epäsäännöllistä ja huolettomasti vedettyä suoraa uurretta. Saviaines tiivis, astia melko ohutseinäinen;TRUE;;KM 24708_1011
IA;82010036;Hattula;Myllymäki;KM;19704;1109;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Reikä läpi asti;7;;;;Pyöreä reikä palan läpi. Sisäpinta ei säilynyt.;TRUE;;KM 19704_1109
IA;82010036;Hattula;Myllymäki;KM;19704;1133;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Vinoviiva ja nuorapainanne;10;;;;Paksu astia, tummanruskea, koristelu kaarevan osan leveimmällä kohdalla tai sen alla, Vinoviivoja. Niiden yllä (tai alla riippuen miten katsoo, vasenkätinen tekijä taas?), ei näytä oikealta nuorapainateelta, ehkä vedetty vaan astian pintaan jäljiltelleen ;TRUE;;KM 19704_1133
IA;82010036;Hattula;Myllymäki;KM;19704;1147;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;4;6;;;Reunansuussa yksi nuorapainanne, Siitä 6-7 mm päässä toinen, ja tästä 15 mm päässä kolmas;TRUE;;KM 19704_1147
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1159;6792971;3359632;94;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"""Koristeluna"" leveä ura, joka voitu tehdä sormella vetämällä";14;10;;;Leveämpi reuna läheltä, reunan päällys tasainen. 2 cm reunan alpuolela noin 1,5 cm leveä ura, joka voitu tehdä sormella esim. peukalolla vetämällä. Mahdollisesti vähän karstaa sisäpinnalla. HUOM! Samaa astiaa alanrolla 1956;FALSE;;KM 18468_1159
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1325;6792971;3359632;94;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;6;;;;Ei koristelua. Noin 4 cm reunan alapuolella kohovyö tai terävähkö harjanne, olkakulma! Muuten profiloitu astia.;FALSE;;KM 18468_1325
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18917;1380;6792971;3359632;94;Pottery;Iron Age pottery;Pottery sherd;Morby;Saviastian pala;2;TRUE;FALSE;FALSE;"hiekka; rouhe";;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pinta uurrettu;6;;;;"Profiloitu reuna, astian pinta melko voimakkaasti uurrettu; Mahdollisesti Morbyn keramiikkaa tai hieman sen jälkeistä";FALSE;;KM 18917_1380
IA;82010036;Hattula;Myllymäki;KM;19704;1391;6788235;3356340;82,5;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;4;6;;;Koristelematon, tumma, kiiltävä pinta. Pienehkö astia, jossa terävä kylkiharjanne. Profiloitu. Juoma-astia?;TRUE;;KM 19704_1391
IA;220010002;Raasepori;Domargård I;KM;21634;1435;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Hieman profilointia, kaksi pyöreää reikää läpi asti. N 30 mm reunasta, tehty ehkä valmiiseen astiaan;4;;;;;FALSE;;KM 21634_1435
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1532;6792971;3359632;94;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Aaltoviiva;6;5;;;Loiva olkakulma n 5 cm reunan alapuolella ja siinä aaltoviiva, jonka alla ilmeisesti suora viiva;FALSE;;KM 18468_1532
IA;220010002;Raasepori;Domargård I;KM;21634;1613;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;7;;;;Vähintään kolme riviä nuorapainannetta.;FALSE;;KM 21634_1613
IA;220010002;Raasepori;Domargård I;KM;21634;1633;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;7;;;;Kaksi nuorapainanneriviä, joiden välissä kulkee kaksi aaltomaista nuorapainannetta.;FALSE;;KM 21634_1633
IA;220010002;Raasepori;Domargård I;KM;21634;1801;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimuru;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;5;;;;Koristelematon, tosi pieni kippo. Olisiko kuitenkin joku pajatoimintaan liittyvä juttu? Ks. Saviesine 1800. Suun halk. N. 5 cm;FALSE;;KM 21634_1801
IA;220010002;Raasepori;Domargård I;KM;21634;1885;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimuru;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Vaakasuora ura;6;7;;;Tumma, tiivs, syvä vaakasuora ura koristeena, mahd näitä kaksi;FALSE;;KM 21634_1885
IA;220010002;Raasepori;Domargård I;KM;21634;1902;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimuru;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Vaakasuora ura, 2 kpl;4;7;;;Tumma, tiivs, kaksi vaakasuora uraa, reuna suora ja päältä tasainen. Koristelun jälkeen astian seinämä pyöristyy hieman, ks. Kuva;FALSE;;KM 21634_1902
IA;220010002;Raasepori;Domargård I;KM;21634;1978;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;hiekka;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;Ristikkoviiva;5;;;;Neljällä ja viidellä viivalla tehtyä vinoviivaristikkoa.;FALSE;;KM 21634_1978
IA;220010002;Raasepori;Domargård I;KM;21634;2149;6663430;3312339;25;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;kivimuru;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;7;8;;;Karkeaa yleiskeramiikkaa. Mahd. vähän karstaa, sisäpinta tummunut.;TRUE;;KM 21634_2149
IA;680010008;Raisio;Tuomala;KM;19000;2432;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kaksi suoraa uurreviivaa reunan alla.;4;;;;Hieno astia, ei profilointia;FALSE;;KM 19000_2432
IA;680010008;Raisio;Tuomala;KM;19000;2502;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Suoria uurreviivoja, joiden välissä aaltoviivavyöhyke;5;;;;Siloitettu pinta, hiekkasekoite;FALSE;;KM 19000_2502
IA;680010008;Raisio;Tuomala;KM;19000;4233;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Aalto- tai kulmaviivaa;7;;;;;FALSE;;KM 19000_4233
IA;680010008;Raisio;Tuomala;KM;19000;4648;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Viiva, ristikkoviiva;6;7;;;Luettelo: vinoneliöiden muodostamaa viivoitusta. Oma huomio: Ensin vedetty viivat poikittain, sen jälkeen vaakasuoraan;FALSE;;KM 19000_4648
IA;680010008;Raisio;Tuomala;KM;19000;4687;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;Nuorapainanne;5;;;;Profiloitu astia, reunan lähellä nuorapainanne, siitä 25 mm alempana useampi nuoravyöhyke. Ohut nuorapainanne.  Yht 12 palaa, joista yksi koristeltu.;FALSE;;KM 19000_4687
IA;680010008;Raisio;Tuomala;KM;19000;5655;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Suora uurreviiva, siksak-kuvio pienillä painateilla;6;7;;;Hieman profiloitu, pyöristetty reuna;FALSE;;KM 19000_5655
IA;680010008;Raisio;Tuomala;KM;19000;5830;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;Kivirouhe;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;8;11;;;Karkeaa, paksua, rouheista, ei koristelua;FALSE;;KM 19000_5830
IA;680010008;Raisio;Tuomala;KM;19000;6406;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;uurreviiva;4;6;;;Uurreviiva 25 mm reunan alapuolella ja siitä suoraan lähtee astia kaareutumaan. Myös 6465 sama;FALSE;;KM 19000_6406
IA;680010008;Raisio;Tuomala;KM;19000;6698;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;Aaltoviiva;;;;;Vain ulkopintaa, profiloitu, kaarevassa taitteessa matala kohovyö ja sen alla kolme melko kulmikasta aaltoviivaa;FALSE;;KM 19000_6698
IA;680010008;Raisio;Tuomala;KM;19000;9428;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;FALSE;TRUE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Ristikkokuvio;4;7;;;Profiloitu tummapintainen astia;FALSE;;KM 19000_9428
IA;680010008;Raisio;Tuomala;KM;19000;10596;6718440;3235246;17;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;1;TRUE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Uurrekoristelua;7;;;;Viivaa ja vähän aaltomaista uurretta, en tiedä miten kuvailla, ei yhtenäinen viiva vaan lyhyillä vedoilla tehty;FALSE;;KM 19000_10596
IA;635010007;Pälkäne;Hylli;KM;14545;;6808585;3354091;90;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;"kivilaji; hampaita, savitiivstettä, kuonaa, valinmuotin kappaleita (:93, 215), luisen värttinänpyörän pala (:396)";FALSE;;KM 14545
IA;908010001;Valkeakoski;Rapola;KM;14966;;6792119;3341979;110;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;1;FALSE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Yleiskeramiikkaa;FALSE;;KM 14966
IA;109010019;Hämeenlinna;Riihimäki;KM;15196;;6771047;3360848;89;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;TRUE;"Hiekka; kivimurska";;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;"Ns. nuoremman rautakauden yleiskeramiikkaa; hampaita, simpukan kuori";FALSE;;KM 15196
IA;922010022;Vesilahti;Köpinsaari;KM;16672;;6800317;3324411;85;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;FALSE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Päänrolla yleiskertsua, ei kuvattu;FALSE;;KM 16672
IA;165010048;Janakkala;Niemelä 1;KM;16673;;6754156;3371109;84;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;0;FALSE;FALSE;FALSE;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;Päänrolla yleiskertsua, ei kuvattu;FALSE;;KM 16673
